Time,Position
14.935,6.42E-05
14.936,5.85E-05
14.937,5.28E-05
14.938,4.71E-05
14.939,4.14E-05
14.94,3.57E-05
14.941,3.00E-05
14.942,2.43E-05
14.943,1.86E-05
14.944,1.29E-05
14.945,7.17E-06
14.946,1.49E-06
14.947,-4.19E-06
14.948,-9.86E-06
14.949,-1.55E-05
14.95,-2.12E-05
14.951,-2.68E-05
14.952,-3.25E-05
14.953,-3.81E-05
14.954,-4.37E-05
14.955,-4.93E-05
14.956,-5.50E-05
14.957,-6.05E-05
14.958,-6.61E-05
14.959,-7.17E-05
14.96,-7.73E-05
14.961,-8.28E-05
14.962,-8.83E-05
14.963,-9.38E-05
14.964,-9.93E-05
14.965,-0.00010482
14.966,-0.000110288
14.967,-0.00011574
14.968,-0.000121174
14.969,-0.000126591
14.97,-0.00013199
14.971,-0.000137371
14.972,-0.000142732
14.973,-0.000148074
14.974,-0.000153395
14.975,-0.000158696
14.976,-0.000163976
14.977,-0.000169234
14.978,-0.00017447
14.979,-0.000179683
14.98,-0.000184873
14.981,-0.000190039
14.982,-0.000195181
14.983,-0.000200299
14.984,-0.000205391
14.985,-0.000210458
14.986,-0.000215499
14.987,-0.000220513
14.988,-0.0002255
14.989,-0.00023046
14.99,-0.000235391
14.991,-0.000240294
14.992,-0.000245168
14.993,-0.000250013
14.994,-0.000254828
14.995,-0.000259613
14.996,-0.000264367
14.997,-0.000269089
14.998,-0.000273781
14.999,-0.00027844
15,-0.000283066
15.001,-0.00028766
15.002,-0.00029222
15.003,-0.000296747
15.004,-0.000301239
15.005,-0.000305697
15.006,-0.00031012
15.007,-0.000314507
15.008,-0.000318859
15.009,-0.000323174
15.01,-0.000327453
15.011,-0.000331694
15.012,-0.000335899
15.013,-0.000340065
15.014,-0.000344194
15.015,-0.000348283
15.016,-0.000352334
15.017,-0.000356346
15.018,-0.000360318
15.019,-0.00036425
15.02,-0.000368142
15.021,-0.000371993
15.022,-0.000375803
15.023,-0.000379571
15.024,-0.000383298
15.025,-0.000386983
15.026,-0.000390626
15.027,-0.000394226
15.028,-0.000397783
15.029,-0.000401296
15.03,-0.000404766
15.031,-0.000408192
15.032,-0.000411574
15.033,-0.000414911
15.034,-0.000418203
15.035,-0.000421451
15.036,-0.000424653
15.037,-0.000427809
15.038,-0.000430919
15.039,-0.000433984
15.04,-0.000437001
15.041,-0.000439972
15.042,-0.000442897
15.043,-0.000445774
15.044,-0.000448603
15.045,-0.000451385
15.046,-0.000454119
15.047,-0.000456805
15.048,-0.000459442
15.049,-0.000462031
15.05,-0.000464571
15.051,-0.000467063
15.052,-0.000469505
15.053,-0.000471897
15.054,-0.00047424
15.055,-0.000476534
15.056,-0.000478777
15.057,-0.00048097
15.058,-0.000483114
15.059,-0.000485206
15.06,-0.000487248
15.061,-0.00048924
15.062,-0.00049118
15.063,-0.00049307
15.064,-0.000494908
15.065,-0.000496695
15.066,-0.00049843
15.067,-0.000500114
15.068,-0.000501746
15.069,-0.000503327
15.07,-0.000504855
15.071,-0.000506332
15.072,-0.000507756
15.073,-0.000509129
15.074,-0.000510449
15.075,-0.000511717
15.076,-0.000512932
15.077,-0.000514095
15.078,-0.000515205
15.079,-0.000516263
15.08,-0.000517268
15.081,-0.00051822
15.082,-0.00051912
15.083,-0.000519967
15.084,-0.000520761
15.085,-0.000521502
15.086,-0.00052219
15.087,-0.000522825
15.088,-0.000523408
15.089,-0.000523937
15.09,-0.000524414
15.091,-0.000524838
15.092,-0.000525209
15.093,-0.000525527
15.094,-0.000525792
15.095,-0.000526005
15.096,-0.000526164
15.097,-0.000526271
15.098,-0.000526325
15.099,-0.000526327
15.1,-0.000526276
15.101,-0.000526172
15.102,-0.000526016
15.103,-0.000525807
15.104,-0.000525546
15.105,-0.000525233
15.106,-0.000524868
15.107,-0.000524451
15.108,-0.000523981
15.109,-0.00052346
15.11,-0.000522887
15.111,-0.000522262
15.112,-0.000521585
15.113,-0.000520857
15.114,-0.000520078
15.115,-0.000519247
15.116,-0.000518366
15.117,-0.000517433
15.118,-0.00051645
15.119,-0.000515416
15.12,-0.000514332
15.121,-0.000513197
15.122,-0.000512012
15.123,-0.000510777
15.124,-0.000509492
15.125,-0.000508158
15.126,-0.000506774
15.127,-0.000505341
15.128,-0.000503859
15.129,-0.000502329
15.13,-0.000500749
15.131,-0.00049912
15.132,-0.000497444
15.133,-0.000495719
15.134,-0.000493947
15.135,-0.000492127
15.136,-0.00049026
15.137,-0.000488345
15.138,-0.000486384
15.139,-0.000484376
15.14,-0.000482321
15.141,-0.000480221
15.142,-0.000478074
15.143,-0.000475882
15.144,-0.000473644
15.145,-0.000471362
15.146,-0.000469035
15.147,-0.000466663
15.148,-0.000464247
15.149,-0.000461787
15.15,-0.000459283
15.151,-0.000456736
15.152,-0.000454145
15.153,-0.000451512
15.154,-0.000448836
15.155,-0.000446119
15.156,-0.000443359
15.157,-0.000440558
15.158,-0.000437715
15.159,-0.000434832
15.16,-0.000431908
15.161,-0.000428944
15.162,-0.00042594
15.163,-0.000422896
15.164,-0.000419813
15.165,-0.000416692
15.166,-0.000413531
15.167,-0.000410333
15.168,-0.000407097
15.169,-0.000403823
15.17,-0.000400512
15.171,-0.000397165
15.172,-0.000393781
15.173,-0.000390361
15.174,-0.000386906
15.175,-0.000383415
15.176,-0.00037989
15.177,-0.00037633
15.178,-0.000372736
15.179,-0.000369109
15.18,-0.000365448
15.181,-0.000361754
15.182,-0.000358028
15.183,-0.00035427
15.184,-0.00035048
15.185,-0.000346659
15.186,-0.000342807
15.187,-0.000338924
15.188,-0.000335012
15.189,-0.00033107
15.19,-0.000327099
15.191,-0.000323099
15.192,-0.000319071
15.193,-0.000315015
15.194,-0.000310932
15.195,-0.000306821
15.196,-0.000302684
15.197,-0.000298521
15.198,-0.000294333
15.199,-0.000290119
15.2,-0.00028588
15.201,-0.000281617
15.202,-0.00027733
15.203,-0.000273019
15.204,-0.000268686
15.205,-0.00026433
15.206,-0.000259952
15.207,-0.000255552
15.208,-0.000251131
15.209,-0.00024669
15.21,-0.000242228
15.211,-0.000237747
15.212,-0.000233246
15.213,-0.000228727
15.214,-0.000224189
15.215,-0.000219633
15.216,-0.00021506
15.217,-0.00021047
15.218,-0.000205863
15.219,-0.000201241
15.22,-0.000196603
15.221,-0.00019195
15.222,-0.000187282
15.223,-0.000182601
15.224,-0.000177906
15.225,-0.000173198
15.226,-0.000168477
15.227,-0.000163744
15.228,-0.000158999
15.229,-0.000154244
15.23,-0.000149477
15.231,-0.000144701
15.232,-0.000139914
15.233,-0.000135119
15.234,-0.000130315
15.235,-0.000125503
15.236,-0.000120682
15.237,-0.000115855
15.238,-0.000111021
15.239,-0.000106181
15.24,-0.000101335
15.241,-9.65E-05
15.242,-9.16E-05
15.243,-8.68E-05
15.244,-8.19E-05
15.245,-7.70E-05
15.246,-7.22E-05
15.247,-6.73E-05
15.248,-6.24E-05
15.249,-5.75E-05
15.25,-5.27E-05
15.251,-4.78E-05
15.252,-4.29E-05
15.253,-3.80E-05
15.254,-3.32E-05
15.255,-2.83E-05
15.256,-2.34E-05
15.257,-1.85E-05
15.258,-1.37E-05
15.259,-8.81E-06
15.26,-3.95E-06
15.261,9.01E-07
15.262,5.75E-06
15.263,1.06E-05
15.264,1.54E-05
15.265,2.03E-05
15.266,2.51E-05
15.267,2.99E-05
15.268,3.47E-05
15.269,3.95E-05
15.27,4.43E-05
15.271,4.91E-05
15.272,5.39E-05
15.273,5.86E-05
15.274,6.34E-05
15.275,6.81E-05
15.276,7.29E-05
15.277,7.76E-05
15.278,8.23E-05
15.279,8.70E-05
15.28,9.17E-05
15.281,9.63E-05
15.282,0.000100971
15.283,0.000105608
15.284,0.00011023
15.285,0.000114836
15.286,0.000119426
15.287,0.000123999
15.288,0.000128555
15.289,0.000133094
15.29,0.000137615
15.291,0.000142118
15.292,0.000146602
15.293,0.000151067
15.294,0.000155513
15.295,0.000159938
15.296,0.000164343
15.297,0.000168727
15.298,0.00017309
15.299,0.000177432
15.3,0.000181751
15.301,0.000186048
15.302,0.000190321
15.303,0.000194572
15.304,0.000198799
15.305,0.000203002
15.306,0.00020718
15.307,0.000211333
15.308,0.000215461
15.309,0.000219564
15.31,0.00022364
15.311,0.00022769
15.312,0.000231713
15.313,0.000235709
15.314,0.000239678
15.315,0.000243618
15.316,0.00024753
15.317,0.000251414
15.318,0.000255268
15.319,0.000259094
15.32,0.000262889
15.321,0.000266654
15.322,0.000270389
15.323,0.000274094
15.324,0.000277767
15.325,0.000281408
15.326,0.000285018
15.327,0.000288596
15.328,0.000292141
15.329,0.000295654
15.33,0.000299134
15.331,0.00030258
15.332,0.000305992
15.333,0.000309371
15.334,0.000312715
15.335,0.000316025
15.336,0.000319299
15.337,0.000322539
15.338,0.000325743
15.339,0.000328911
15.34,0.000332044
15.341,0.00033514
15.342,0.000338199
15.343,0.000341221
15.344,0.000344207
15.345,0.000347155
15.346,0.000350065
15.347,0.000352937
15.348,0.000355772
15.349,0.000358568
15.35,0.000361325
15.351,0.000364043
15.352,0.000366723
15.353,0.000369362
15.354,0.000371963
15.355,0.000374523
15.356,0.000377044
15.357,0.000379524
15.358,0.000381964
15.359,0.000384364
15.36,0.000386722
15.361,0.00038904
15.362,0.000391316
15.363,0.000393551
15.364,0.000395745
15.365,0.000397896
15.366,0.000400006
15.367,0.000402074
15.368,0.000404099
15.369,0.000406082
15.37,0.000408022
15.371,0.00040992
15.372,0.000411775
15.373,0.000413587
15.374,0.000415355
15.375,0.000417081
15.376,0.000418763
15.377,0.000420401
15.378,0.000421996
15.379,0.000423547
15.38,0.000425054
15.381,0.000426517
15.382,0.000427936
15.383,0.000429311
15.384,0.000430641
15.385,0.000431928
15.386,0.000433169
15.387,0.000434366
15.388,0.000435519
15.389,0.000436627
15.39,0.00043769
15.391,0.000438708
15.392,0.000439682
15.393,0.00044061
15.394,0.000441494
15.395,0.000442332
15.396,0.000443126
15.397,0.000443874
15.398,0.000444578
15.399,0.000445236
15.4,0.000445849
15.401,0.000446417
15.402,0.000446939
15.403,0.000447417
15.404,0.000447849
15.405,0.000448236
15.406,0.000448578
15.407,0.000448875
15.408,0.000449126
15.409,0.000449333
15.41,0.000449494
15.411,0.00044961
15.412,0.000449681
15.413,0.000449707
15.414,0.000449688
15.415,0.000449625
15.416,0.000449516
15.417,0.000449363
15.418,0.000449164
15.419,0.000448921
15.42,0.000448634
15.421,0.000448302
15.422,0.000447925
15.423,0.000447504
15.424,0.000447039
15.425,0.000446529
15.426,0.000445976
15.427,0.000445378
15.428,0.000444736
15.429,0.000444051
15.43,0.000443322
15.431,0.000442549
15.432,0.000441733
15.433,0.000440874
15.434,0.000439971
15.435,0.000439025
15.436,0.000438037
15.437,0.000437005
15.438,0.000435931
15.439,0.000434814
15.44,0.000433655
15.441,0.000432454
15.442,0.000431211
15.443,0.000429925
15.444,0.000428599
15.445,0.00042723
15.446,0.000425821
15.447,0.00042437
15.448,0.000422878
15.449,0.000421346
15.45,0.000419773
15.451,0.000418159
15.452,0.000416506
15.453,0.000414812
15.454,0.000413078
15.455,0.000411305
15.456,0.000409493
15.457,0.000407641
15.458,0.000405751
15.459,0.000403822
15.46,0.000401854
15.461,0.000399849
15.462,0.000397805
15.463,0.000395724
15.464,0.000393605
15.465,0.000391449
15.466,0.000389256
15.467,0.000387026
15.468,0.00038476
15.469,0.000382457
15.47,0.000380119
15.471,0.000377746
15.472,0.000375336
15.473,0.000372892
15.474,0.000370413
15.475,0.000367899
15.476,0.000365351
15.477,0.000362769
15.478,0.000360153
15.479,0.000357504
15.48,0.000354822
15.481,0.000352107
15.482,0.00034936
15.483,0.000346581
15.484,0.000343769
15.485,0.000340927
15.486,0.000338052
15.487,0.000335147
15.488,0.000332212
15.489,0.000329246
15.49,0.00032625
15.491,0.000323225
15.492,0.00032017
15.493,0.000317087
15.494,0.000313974
15.495,0.000310834
15.496,0.000307665
15.497,0.000304469
15.498,0.000301246
15.499,0.000297996
15.5,0.000294719
15.501,0.000291417
15.502,0.000288088
15.503,0.000284734
15.504,0.000281355
15.505,0.000277951
15.506,0.000274522
15.507,0.00027107
15.508,0.000267594
15.509,0.000264095
15.51,0.000260572
15.511,0.000257028
15.512,0.000253461
15.513,0.000249872
15.514,0.000246262
15.515,0.000242631
15.516,0.000238979
15.517,0.000235308
15.518,0.000231616
15.519,0.000227905
15.52,0.000224174
15.521,0.000220426
15.522,0.000216658
15.523,0.000212873
15.524,0.000209071
15.525,0.000205251
15.526,0.000201414
15.527,0.000197562
15.528,0.000193693
15.529,0.000189809
15.53,0.00018591
15.531,0.000181996
15.532,0.000178068
15.533,0.000174126
15.534,0.00017017
15.535,0.000166202
15.536,0.000162221
15.537,0.000158227
15.538,0.000154222
15.539,0.000150205
15.54,0.000146178
15.541,0.000142139
15.542,0.000138091
15.543,0.000134033
15.544,0.000129965
15.545,0.000125889
15.546,0.000121804
15.547,0.000117711
15.548,0.00011361
15.549,0.000109502
15.55,0.000105388
15.551,0.000101267
15.552,9.71E-05
15.553,9.30E-05
15.554,8.89E-05
15.555,8.47E-05
15.556,8.06E-05
15.557,7.64E-05
15.558,7.23E-05
15.559,6.81E-05
15.56,6.40E-05
15.561,5.98E-05
15.562,5.56E-05
15.563,5.15E-05
15.564,4.73E-05
15.565,4.31E-05
15.566,3.90E-05
15.567,3.48E-05
15.568,3.06E-05
15.569,2.65E-05
15.57,2.23E-05
15.571,1.81E-05
15.572,1.40E-05
15.573,9.82E-06
15.574,5.67E-06
15.575,1.52E-06
15.576,-2.63E-06
15.577,-6.77E-06
15.578,-1.09E-05
15.579,-1.50E-05
15.58,-1.92E-05
15.581,-2.33E-05
15.582,-2.74E-05
15.583,-3.15E-05
15.584,-3.56E-05
15.585,-3.97E-05
15.586,-4.38E-05
15.587,-4.78E-05
15.588,-5.19E-05
15.589,-5.60E-05
15.59,-6.00E-05
15.591,-6.41E-05
15.592,-6.81E-05
15.593,-7.21E-05
15.594,-7.61E-05
15.595,-8.01E-05
15.596,-8.41E-05
15.597,-8.80E-05
15.598,-9.20E-05
15.599,-9.59E-05
15.6,-9.99E-05
15.601,-0.00010379
15.602,-0.000107692
15.603,-0.000111578
15.604,-0.000115449
15.605,-0.000119305
15.606,-0.000123145
15.607,-0.000126969
15.608,-0.000130777
15.609,-0.000134568
15.61,-0.000138341
15.611,-0.000142097
15.612,-0.000145835
15.613,-0.000149554
15.614,-0.000153255
15.615,-0.000156937
15.616,-0.000160599
15.617,-0.000164242
15.618,-0.000167865
15.619,-0.000171467
15.62,-0.000175049
15.621,-0.000178609
15.622,-0.000182148
15.623,-0.000185665
15.624,-0.000189161
15.625,-0.000192634
15.626,-0.000196084
15.627,-0.000199511
15.628,-0.000202914
15.629,-0.000206294
15.63,-0.000209651
15.631,-0.000212982
15.632,-0.000216289
15.633,-0.000219572
15.634,-0.000222828
15.635,-0.00022606
15.636,-0.000229265
15.637,-0.000232445
15.638,-0.000235598
15.639,-0.000238724
15.64,-0.000241824
15.641,-0.000244896
15.642,-0.00024794
15.643,-0.000250957
15.644,-0.000253946
15.645,-0.000256906
15.646,-0.000259838
15.647,-0.00026274
15.648,-0.000265614
15.649,-0.000268458
15.65,-0.000271272
15.651,-0.000274057
15.652,-0.000276811
15.653,-0.000279535
15.654,-0.000282228
15.655,-0.000284891
15.656,-0.000287522
15.657,-0.000290122
15.658,-0.00029269
15.659,-0.000295227
15.66,-0.000297731
15.661,-0.000300203
15.662,-0.000302643
15.663,-0.00030505
15.664,-0.000307424
15.665,-0.000309765
15.666,-0.000312073
15.667,-0.000314347
15.668,-0.000316587
15.669,-0.000318794
15.67,-0.000320966
15.671,-0.000323105
15.672,-0.000325208
15.673,-0.000327278
15.674,-0.000329312
15.675,-0.000331312
15.676,-0.000333276
15.677,-0.000335205
15.678,-0.000337099
15.679,-0.000338957
15.68,-0.000340779
15.681,-0.000342566
15.682,-0.000344316
15.683,-0.000346031
15.684,-0.000347709
15.685,-0.00034935
15.686,-0.000350955
15.687,-0.000352523
15.688,-0.000354055
15.689,-0.000355549
15.69,-0.000357007
15.691,-0.000358428
15.692,-0.000359811
15.693,-0.000361157
15.694,-0.000362465
15.695,-0.000363736
15.696,-0.000364969
15.697,-0.000366165
15.698,-0.000367322
15.699,-0.000368442
15.7,-0.000369524
15.701,-0.000370568
15.702,-0.000371574
15.703,-0.000372541
15.704,-0.000373471
15.705,-0.000374362
15.706,-0.000375215
15.707,-0.00037603
15.708,-0.000376806
15.709,-0.000377543
15.71,-0.000378243
15.711,-0.000378903
15.712,-0.000379526
15.713,-0.000380109
15.714,-0.000380654
15.715,-0.000381161
15.716,-0.000381629
15.717,-0.000382058
15.718,-0.000382449
15.719,-0.000382801
15.72,-0.000383114
15.721,-0.000383389
15.722,-0.000383625
15.723,-0.000383823
15.724,-0.000383982
15.725,-0.000384102
15.726,-0.000384184
15.727,-0.000384228
15.728,-0.000384233
15.729,-0.0003842
15.73,-0.000384128
15.731,-0.000384018
15.732,-0.00038387
15.733,-0.000383683
15.734,-0.000383459
15.735,-0.000383196
15.736,-0.000382895
15.737,-0.000382556
15.738,-0.00038218
15.739,-0.000381765
15.74,-0.000381313
15.741,-0.000380823
15.742,-0.000380296
15.743,-0.000379731
15.744,-0.000379128
15.745,-0.000378489
15.746,-0.000377812
15.747,-0.000377098
15.748,-0.000376347
15.749,-0.000375559
15.75,-0.000374735
15.751,-0.000373874
15.752,-0.000372976
15.753,-0.000372042
15.754,-0.000371072
15.755,-0.000370066
15.756,-0.000369023
15.757,-0.000367945
15.758,-0.000366831
15.759,-0.000365682
15.76,-0.000364497
15.761,-0.000363277
15.762,-0.000362021
15.763,-0.000360731
15.764,-0.000359406
15.765,-0.000358047
15.766,-0.000356653
15.767,-0.000355224
15.768,-0.000353762
15.769,-0.000352266
15.77,-0.000350736
15.771,-0.000349173
15.772,-0.000347576
15.773,-0.000345946
15.774,-0.000344283
15.775,-0.000342587
15.776,-0.000340859
15.777,-0.000339099
15.778,-0.000337306
15.779,-0.000335482
15.78,-0.000333626
15.781,-0.000331738
15.782,-0.000329819
15.783,-0.000327868
15.784,-0.000325888
15.785,-0.000323876
15.786,-0.000321834
15.787,-0.000319762
15.788,-0.00031766
15.789,-0.000315528
15.79,-0.000313367
15.791,-0.000311177
15.792,-0.000308958
15.793,-0.000306711
15.794,-0.000304435
15.795,-0.00030213
15.796,-0.000299798
15.797,-0.000297439
15.798,-0.000295052
15.799,-0.000292637
15.8,-0.000290196
15.801,-0.000287729
15.802,-0.000285235
15.803,-0.000282715
15.804,-0.000280169
15.805,-0.000277598
15.806,-0.000275002
15.807,-0.000272381
15.808,-0.000269735
15.809,-0.000267065
15.81,-0.000264371
15.811,-0.000261653
15.812,-0.000258912
15.813,-0.000256148
15.814,-0.000253361
15.815,-0.000250551
15.816,-0.000247719
15.817,-0.000244865
15.818,-0.00024199
15.819,-0.000239093
15.82,-0.000236175
15.821,-0.000233237
15.822,-0.000230278
15.823,-0.000227299
15.824,-0.0002243
15.825,-0.000221282
15.826,-0.000218245
15.827,-0.000215189
15.828,-0.000212115
15.829,-0.000209022
15.83,-0.000205912
15.831,-0.000202784
15.832,-0.000199639
15.833,-0.000196478
15.834,-0.0001933
15.835,-0.000190105
15.836,-0.000186895
15.837,-0.000183669
15.838,-0.000180429
15.839,-0.000177173
15.84,-0.000173903
15.841,-0.000170619
15.842,-0.000167321
15.843,-0.00016401
15.844,-0.000160685
15.845,-0.000157348
15.846,-0.000153999
15.847,-0.000150637
15.848,-0.000147264
15.849,-0.000143879
15.85,-0.000140483
15.851,-0.000137077
15.852,-0.000133661
15.853,-0.000130234
15.854,-0.000126798
15.855,-0.000123353
15.856,-0.000119898
15.857,-0.000116436
15.858,-0.000112965
15.859,-0.000109486
15.86,-0.000106
15.861,-0.000102506
15.862,-9.90E-05
15.863,-9.55E-05
15.864,-9.20E-05
15.865,-8.85E-05
15.866,-8.49E-05
15.867,-8.14E-05
15.868,-7.79E-05
15.869,-7.43E-05
15.87,-7.08E-05
15.871,-6.73E-05
15.872,-6.37E-05
15.873,-6.02E-05
15.874,-5.66E-05
15.875,-5.31E-05
15.876,-4.95E-05
15.877,-4.59E-05
15.878,-4.24E-05
15.879,-3.88E-05
15.88,-3.53E-05
15.881,-3.17E-05
15.882,-2.81E-05
15.883,-2.46E-05
15.884,-2.10E-05
15.885,-1.75E-05
15.886,-1.39E-05
15.887,-1.04E-05
15.888,-6.80E-06
15.889,-3.26E-06
15.89,2.88E-07
15.891,3.83E-06
15.892,7.37E-06
15.893,1.09E-05
15.894,1.44E-05
15.895,1.79E-05
15.896,2.15E-05
15.897,2.50E-05
15.898,2.85E-05
15.899,3.20E-05
15.9,3.55E-05
15.901,3.90E-05
15.902,4.24E-05
15.903,4.59E-05
15.904,4.94E-05
15.905,5.28E-05
15.906,5.63E-05
15.907,5.97E-05
15.908,6.31E-05
15.909,6.66E-05
15.91,7.00E-05
15.911,7.34E-05
15.912,7.67E-05
15.913,8.01E-05
15.914,8.35E-05
15.915,8.68E-05
15.916,9.02E-05
15.917,9.35E-05
15.918,9.68E-05
15.919,0.000100119
15.92,0.000103407
15.921,0.000106682
15.922,0.000109943
15.923,0.00011319
15.924,0.000116422
15.925,0.000119639
15.926,0.000122842
15.927,0.000126028
15.928,0.000129199
15.929,0.000132354
15.93,0.000135493
15.931,0.000138614
15.932,0.000141719
15.933,0.000144807
15.934,0.000147877
15.935,0.000150929
15.936,0.000153963
15.937,0.000156978
15.938,0.000159975
15.939,0.000162953
15.94,0.000165912
15.941,0.000168851
15.942,0.00017177
15.943,0.000174669
15.944,0.000177548
15.945,0.000180406
15.946,0.000183243
15.947,0.00018606
15.948,0.000188854
15.949,0.000191627
15.95,0.000194378
15.951,0.000197107
15.952,0.000199814
15.953,0.000202498
15.954,0.000205159
15.955,0.000207796
15.956,0.000210411
15.957,0.000213002
15.958,0.000215568
15.959,0.000218111
15.96,0.000220629
15.961,0.000223123
15.962,0.000225592
15.963,0.000228036
15.964,0.000230455
15.965,0.000232848
15.966,0.000235216
15.967,0.000237558
15.968,0.000239873
15.969,0.000242163
15.97,0.000244426
15.971,0.000246662
15.972,0.000248871
15.973,0.000251053
15.974,0.000253208
15.975,0.000255336
15.976,0.000257436
15.977,0.000259508
15.978,0.000261552
15.979,0.000263568
15.98,0.000265555
15.981,0.000267514
15.982,0.000269444
15.983,0.000271346
15.984,0.000273218
15.985,0.000275061
15.986,0.000276875
15.987,0.000278659
15.988,0.000280414
15.989,0.000282139
15.99,0.000283834
15.991,0.000285499
15.992,0.000287134
15.993,0.000288738
15.994,0.000290312
15.995,0.000291855
15.996,0.000293368
15.997,0.00029485
15.998,0.000296301
15.999,0.000297721
16,0.000299109
16.001,0.000300466
16.002,0.000301792
16.003,0.000303087
16.004,0.00030435
16.005,0.000305581
16.006,0.00030678
16.007,0.000307948
16.008,0.000309083
16.009,0.000310187
16.01,0.000311259
16.011,0.000312298
16.012,0.000313305
16.013,0.00031428
16.014,0.000315222
16.015,0.000316132
16.016,0.000317009
16.017,0.000317854
16.018,0.000318666
16.019,0.000319446
16.02,0.000320193
16.021,0.000320907
16.022,0.000321588
16.023,0.000322236
16.024,0.000322852
16.025,0.000323435
16.026,0.000323985
16.027,0.000324502
16.028,0.000324985
16.029,0.000325436
16.03,0.000325854
16.031,0.000326239
16.032,0.000326591
16.033,0.00032691
16.034,0.000327196
16.035,0.000327449
16.036,0.000327669
16.037,0.000327856
16.038,0.00032801
16.039,0.000328132
16.04,0.00032822
16.041,0.000328275
16.042,0.000328298
16.043,0.000328287
16.044,0.000328244
16.045,0.000328168
16.046,0.00032806
16.047,0.000327918
16.048,0.000327744
16.049,0.000327538
16.05,0.000327299
16.051,0.000327027
16.052,0.000326723
16.053,0.000326387
16.054,0.000326018
16.055,0.000325617
16.056,0.000325184
16.057,0.000324719
16.058,0.000324222
16.059,0.000323693
16.06,0.000323132
16.061,0.00032254
16.062,0.000321916
16.063,0.00032126
16.064,0.000320573
16.065,0.000319854
16.066,0.000319105
16.067,0.000318324
16.068,0.000317512
16.069,0.000316669
16.07,0.000315795
16.071,0.000314891
16.072,0.000313956
16.073,0.00031299
16.074,0.000311995
16.075,0.000310969
16.076,0.000309913
16.077,0.000308827
16.078,0.000307711
16.079,0.000306566
16.08,0.000305391
16.081,0.000304187
16.082,0.000302954
16.083,0.000301691
16.084,0.0003004
16.085,0.00029908
16.086,0.000297731
16.087,0.000296354
16.088,0.000294949
16.089,0.000293516
16.09,0.000292055
16.091,0.000290566
16.092,0.000289049
16.093,0.000287505
16.094,0.000285934
16.095,0.000284336
16.096,0.000282711
16.097,0.00028106
16.098,0.000279382
16.099,0.000277678
16.1,0.000275948
16.101,0.000274191
16.102,0.00027241
16.103,0.000270602
16.104,0.00026877
16.105,0.000266912
16.106,0.00026503
16.107,0.000263123
16.108,0.000261192
16.109,0.000259236
16.11,0.000257257
16.111,0.000255254
16.112,0.000253227
16.113,0.000251177
16.114,0.000249104
16.115,0.000247009
16.116,0.00024489
16.117,0.000242749
16.118,0.000240586
16.119,0.000238402
16.12,0.000236195
16.121,0.000233967
16.122,0.000231718
16.123,0.000229448
16.124,0.000227158
16.125,0.000224847
16.126,0.000222516
16.127,0.000220165
16.128,0.000217794
16.129,0.000215404
16.13,0.000212995
16.131,0.000210567
16.132,0.00020812
16.133,0.000205655
16.134,0.000203172
16.135,0.000200671
16.136,0.000198152
16.137,0.000195616
16.138,0.000193063
16.139,0.000190494
16.14,0.000187908
16.141,0.000185305
16.142,0.000182687
16.143,0.000180053
16.144,0.000177404
16.145,0.00017474
16.146,0.000172061
16.147,0.000169367
16.148,0.000166659
16.149,0.000163937
16.15,0.000161202
16.151,0.000158453
16.152,0.000155691
16.153,0.000152917
16.154,0.000150129
16.155,0.00014733
16.156,0.000144519
16.157,0.000141696
16.158,0.000138861
16.159,0.000136016
16.16,0.00013316
16.161,0.000130293
16.162,0.000127416
16.163,0.00012453
16.164,0.000121633
16.165,0.000118728
16.166,0.000115814
16.167,0.000112891
16.168,0.000109959
16.169,0.00010702
16.17,0.000104073
16.171,0.000101118
16.172,9.82E-05
16.173,9.52E-05
16.174,9.22E-05
16.175,8.92E-05
16.176,8.62E-05
16.177,8.33E-05
16.178,8.03E-05
16.179,7.72E-05
16.18,7.42E-05
16.181,7.12E-05
16.182,6.82E-05
16.183,6.52E-05
16.184,6.22E-05
16.185,5.91E-05
16.186,5.61E-05
16.187,5.31E-05
16.188,5.00E-05
16.189,4.70E-05
16.19,4.40E-05
16.191,4.09E-05
16.192,3.79E-05
16.193,3.48E-05
16.194,3.18E-05
16.195,2.88E-05
16.196,2.57E-05
16.197,2.27E-05
16.198,1.96E-05
16.199,1.66E-05
16.2,1.36E-05
16.201,1.05E-05
16.202,7.49E-06
16.203,4.45E-06
16.204,1.42E-06
16.205,-1.60E-06
16.206,-4.63E-06
16.207,-7.65E-06
16.208,-1.07E-05
16.209,-1.37E-05
16.21,-1.67E-05
16.211,-1.97E-05
16.212,-2.27E-05
16.213,-2.57E-05
16.214,-2.87E-05
16.215,-3.16E-05
16.216,-3.46E-05
16.217,-3.76E-05
16.218,-4.06E-05
16.219,-4.35E-05
16.22,-4.65E-05
16.221,-4.94E-05
16.222,-5.23E-05
16.223,-5.53E-05
16.224,-5.82E-05
16.225,-6.11E-05
16.226,-6.40E-05
16.227,-6.69E-05
16.228,-6.97E-05
16.229,-7.26E-05
16.23,-7.55E-05
16.231,-7.83E-05
16.232,-8.12E-05
16.233,-8.40E-05
16.234,-8.68E-05
16.235,-8.96E-05
16.236,-9.24E-05
16.237,-9.52E-05
16.238,-9.80E-05
16.239,-0.000100706
16.24,-0.000103449
16.241,-0.00010618
16.242,-0.000108896
